Week,Elective_App_WT,Urgent_Scan_WT,Objective_Value
1,7.487107532454587,2.740981598870094,0.34911962725017665
2,9.465086148782332,2.746547354635825,0.36151172679752613
3,16.4808600380692,2.802578647575267,0.4094979848778225
4,16.661137067153945,2.2704658945307314,0.3514474232047277
5,26.126165321689918,2.7976992951413595,0.46636836605751164
6,28.16214970009445,2.183483242719981,0.41024109264405206
7,17.119635780634244,2.790718669609263,0.4119824461111537
8,8.528337402631639,2.6797239185912507,0.3485110151765971
9,7.51276321857926,3.470944582582525,0.43037933785785554
10,6.757792047907501,1.873045566351464,0.24834112670516764
11,10.875343212386833,3.5329137401285973,0.45728015691341656
12,12.124531838824337,2.793126634720775,0.3825172362318182
13,10.82992923552374,2.1863919782702,0.3073963065271873
14,19.5741516775367,3.4060800260069084,0.4949661438273749
15,13.704404233772046,3.3273790424720437,0.4512826172217273
16,7.592045573871945,3.4649905121483804,0.43018969325778794
17,9.43493349497718,2.7371406011117303,0.3602870518793421
18,8.609931185269906,2.2936600590079688,0.30610070805606343
19,10.291616033485388,2.653650835706564,0.3561097121032217
20,6.247639972795683,1.6222462975131497,0.21743792178397503
21,8.724805471995223,1.9055291336682207,0.26365882520120243
22,17.101902395900296,3.5289646757398816,0.49390422426415526
23,30.393498285729542,3.454470483391688,0.5647437339823872
24,38.4399850851503,2.1881386195124146,0.47193594830981367
25,48.44540377092665,1.5808160987828193,0.4640117318345592
26,41.98638381178723,3.1296869732442754,0.5976619482877799
27,41.349618545525345,3.050052066524457,0.5850233558768763
28,29.815765664586383,2.5300711004377963,0.4585938067822931
29,13.24588383093919,2.3275467466876267,0.3374608518002473
30,10.858126832158066,3.4537586379149565,0.44838266710260266
31,11.188819298063285,3.3404538763754545,0.43776165668891925
32,9.83191016137632,2.844048070001797,0.3745286158814079
33,18.08689582001179,3.046086318993909,0.44611412961050445
34,10.890481329765668,3.3075047705632983,0.43232482369214625
35,8.791820667886679,2.2857400357319753,0.3063033809616084
36,10.568021778243597,2.2802147995784208,0.31626209149032214
37,6.073483479110882,4.194139478691014,0.5021671850079948
38,8.189541585020676,3.479733503001313,0.4353843272284435
39,6.732276977864123,2.8930858056198523,0.361527055651397
40,9.999136047853622,1.4380698230439461,0.21930420284528143
41,11.986452073493624,3.0470724933796616,0.4099115393844085
42,8.153595094956565,2.2288971849478885,0.2961885469086338
43,11.965086748630394,2.6094150127742064,0.36115575587548954
44,15.514454922367342,3.3231876246745946,0.46159101537476055
45,9.48327067937197,2.3547443109935595,0.31808629653522863
46,12.226531395555346,3.1342164545718045,0.42102324532279184
47,8.852277174014679,3.410466509066319,0.43163284926539264
48,7.0747462473423814,2.2193945122016348,0.28871097505023546
49,9.671206099933917,2.1764276753864484,0.299392000240958
50,19.42694241401639,2.4696172871189335,0.3900384827791854
51,24.262634106611678,2.8112336670517433,0.45677973744986633
52,20.630294668545144,2.7561779432998628,0.42904136672703913
53,18.527016614941157,2.679062766020657,0.40795350147218307
54,13.481860737635678,3.189853708160525,0.43467736085296915
55,13.005538693606443,3.130057516400091,0.4251980892841754
56,8.05149717182457,2.5535035856711374,0.33164819903384407
57,12.312584123253488,3.0435944944804216,0.41146635726322234
58,19.319990015583866,2.2299940855757225,0.3627770611884763
59,43.8054815660595,1.5339167953055823,0.4311821135620855
60,41.75090930286639,3.79996863028938,0.6707360539777866
61,41.03017923809454,2.668006788316414,0.5406724560714341
62,41.98985634341006,3.9516008635697526,0.6890063837105879
63,30.049999377269646,3.245827481901951,0.539516541901425
64,48.69599511140373,3.003247836220277,0.6235513177828307
65,23.686798208356123,1.976570330490038,0.36061177208831446
66,10.615113441847049,2.199059616199982,0.3075251564141669
67,11.415761860035401,3.102412042930041,0.41266341266704065
68,10.666739113657542,2.140727732368578,0.30135113165399396
69,14.84922486679555,4.37143256015669,0.5741029721610343
70,8.327189545888343,2.671182953207709,0.3463647103517792
71,12.863004563802674,3.613212479632421,0.47803355664845953
72,23.54987259655331,2.6823001176601147,0.43821115948140144
73,13.304702756707423,2.8363765620101753,0.39434761060057955
74,6.82442815350125,2.2816674419043768,0.29414020080783504
75,7.741159543150263,2.4573377281965803,0.3191158559691652
76,10.974289168867681,3.186347545086437,0.41936176593540375
77,18.65382817016595,2.4040606457930567,0.37815254102164486
78,19.692036417166552,2.396124671688362,0.3834505771151745
79,17.53625239711842,2.3967197034709296,0.37068464401930024
80,24.186520186442703,1.2462104721236642,0.28243521229812163
81,29.73757219464936,3.28508763316559,0.5420190953198831
82,13.638264791759447,2.725929677528316,0.38406122285092065
83,15.47642858663994,3.1896495552992405,0.4465271048743597
84,23.532078473459183,2.6438628278566347,0.43383443210386724
85,11.635240163396725,2.229397066881389,0.3169681671340237
86,9.522221814906567,2.9261719969104707,0.3818101136343374
87,9.075080781043999,1.9724990430005742,0.2731848983158019
88,9.832718934695771,1.9984999756218247,0.280583641743868
89,20.073593988505415,2.989101096137024,0.45160802251823323
90,39.20286467842326,1.6386080037861115,0.41541794096684925
91,44.29350198265004,2.963294064054991,0.5929066935218841
92,52.788973929123365,1.9322397455222542,0.5289133879694768
93,45.60933869109081,2.803591563011637,0.5829943325435002
94,22.460850122472735,3.013082064903285,0.468482432543655
95,15.596205591528019,2.9827089978563714,0.4242466679653588
96,14.535889758753605,3.0666852277898036,0.42726595641367027
97,21.89488876705512,2.8065766504599314,0.4421685689026221
98,23.193398925164587,2.9737983760622564,0.4684779877678177
99,9.871158166475466,2.0570617962794655,0.2873193156568977
100,8.824370362236376,2.868140220330031,0.3712082607642676
101,16.375557054718506,3.2476430746648983,0.458322784415456
102,21.858294327816655,3.4631552404151944,0.5149039215212319
103,27.276389741184804,1.7304425554229994,0.35463085779214754
104,23.397969141118825,3.7112929908905685,0.5516395137167228
105,11.986995087357888,2.0627445332390746,0.30054499826083697
106,15.309688398088882,2.1482806923854993,0.32982695231717185
107,20.11124711502095,2.263707415224818,0.37123285039216797
108,12.661643901068395,3.862071498888334,0.5044859834145871
109,18.56135372384417,3.171012611857165,0.4628189830070114
110,15.224092562942985,2.8749551716591166,0.4100590621066259
111,6.655594653189277,3.4696559765860946,0.4251339655722006
112,10.170928359130873,3.732849319244831,0.4753022757045697
113,12.71385750335015,4.051504169978276,0.5258448532318133
114,9.369155225820467,3.4003664434540655,0.43358727482319254
115,19.625958577606962,3.234714503538714,0.47623390462497794
116,30.239760606795972,2.8715771776169325,0.49906270588677804
117,18.70492899143139,3.0186720110663456,0.4467468642738284
118,17.443951276625086,2.7032355146584615,0.4041925449419625
119,12.541198660685033,3.576719314819137,0.4720632492300134
120,11.782109460930743,2.8932879329857237,0.39160804093252527
121,10.988803763503896,2.751743836229773,0.3711588613479741
122,10.382627989311214,2.605922659245539,0.3513483192176266
123,16.820953759936472,3.738699428262846,0.5155357723462872
124,16.145312894148905,2.4922465955049065,0.37301934133079656
125,25.311898134837396,2.575139038606985,0.43679262017163356
126,14.049103853271655,3.2152300546291954,0.4408734020219244
127,9.380784885045886,2.9227750696549464,0.3805907907853465
128,12.294153341140845,3.4866892766337227,0.4605894037994266
129,12.143300251647007,2.159032036500761,0.312173997617031
130,20.131340589914032,3.3773014503106134,0.49508512497447704
131,26.78999938701724,1.9988407038921194,0.3815576936091476
132,22.966154080409133,3.3712637277622757,0.5112881567379262
133,23.423745783915482,2.3083534212852714,0.3959107717137334
134,29.312131497804685,3.29021933572988,0.5400568993934272
135,20.48067783765546,3.0844904774797746,0.4646299608171305
136,17.4811829509555,2.513581938352861,0.38334154246156094
137,6.2780985990149905,3.195835438430462,0.3924624610102199
138,9.425572914323828,2.9440692268889403,0.383223403668159
139,8.13728294274379,1.2927873954689482,0.19207925193351677
140,7.276126942354586,2.5160055382296065,0.322866450333178
141,11.062634357326719,3.3794585698359745,0.4413444106801483
142,8.65104608583944,2.095627564787311,0.28434182913811057
143,7.500412067838338,3.4113296333556877,0.42368193585601893
144,8.254896210197044,2.9909621535703654,0.3814654151399436
145,7.872501282768896,3.118608066591893,0.3933721340822474
146,14.771834272056147,2.8738474227962003,0.4072439652634041
147,11.124151466097583,2.346022985557708,0.32688440791572293
148,10.997043115464843,1.6278514430352986,0.2463309725324826
149,7.509078800875289,2.640390257965753,0.33807359295378575
150,11.842558312020929,2.630387545884876,0.3627567014000314
151,16.57154930215636,1.836876434271723,0.30273755600334434
152,30.8377821433208,2.860789595752276,0.501423737682718
153,30.844887927526916,2.3489082514740405,0.4445903290974742
154,35.510779280222025,2.444652234087433,0.4830017122015125
155,14.906137223967129,3.345590945696702,0.46045933458515215
156,9.704089617748682,3.322122230515065,0.42688713048033666
157,8.82604083172961,4.216425424703305,0.5210276711876466
158,8.659212769916614,2.494647190487771,0.3287259543195734
159,10.924045005899353,3.548821395198634,0.45933756577147133
160,7.113279140607265,1.2745318096589575,0.18395559278318135
161,5.190833616044382,3.283666791255376,0.3957496848381631
162,17.216464174615318,3.1348837182212783,0.4507993665560268
163,35.19508746300054,1.9982209213851003,0.4315191150527128
164,30.846645184027178,2.860864683961688,0.5014848370117779
165,7.487408420889592,2.706097166028671,0.3452453701592745
166,16.167164712544043,3.0918243714106572,0.4397691645568034
167,22.94067539465627,3.475069361058118,0.5226704571492528
168,10.772527437807446,2.1352279742375244,0.30136973982286447
169,19.40597131607727,3.259260633747244,0.4776518044406299
170,28.66691607973508,2.5671099346170902,0.455870842416195
171,31.227340939219836,3.3822042027594748,0.561677496373393
172,33.72110444682561,2.1178782594786125,0.43604066641126815
173,13.565879715557267,2.6780107565929234,0.3783060347537212
174,11.487664162057706,3.3728277825858863,0.44313759585512447
