Replication,Elective_App_WT,Elective_Scan_WT,Urgent_Scan_WT,Overtime,Objective_Value
692,16.444862862397954,0.08214463889893342,2.8845939085756775,0.7595384999678747,0.41839652275284084
693,17.12855847631225,0.08026499218059989,2.8467500396973837,0.7667938240135325,0.41826126518252027
694,24.619862485474172,0.08413240871104408,2.8087605187519036,0.7427259426822056,0.45863130259231966
695,17.291833681120657,0.08426452769272538,2.8164543409396376,0.756950321024584,0.4158669526507573
696,21.74015393408757,0.08070358812331821,2.9602376093015224,0.7294299430690184,0.45832096810148404
697,56.71200625073417,0.08372026335193009,2.9304573142074197,0.767791264476881,0.6631778340234484
698,29.350666707525985,0.08108832332432146,2.8906059463233205,0.8397128791871495,0.49588478792992835
699,20.16602210995241,0.08014520408802313,2.8706413587855337,0.7003311729948446,0.4389959968687443
700,20.01380119119913,0.08072583830078629,2.949520621493471,0.8329400087247921,0.4468542824945075
701,21.04729375308692,0.08439610000299198,2.911176637886913,0.7666354033231875,0.44874558131136477
702,20.07351251821253,0.08306506052316509,2.7876129998288963,0.7544563062029992,0.42921997131955514
703,36.80816751273322,0.08491205438387991,2.973609724962689,0.7609516387944132,0.5494973157462505
704,20.398151752911176,0.08458493837656998,2.979095109906333,0.7367207146229504,0.45242813772517493
705,18.753746549597885,0.0862351430321759,2.9109970285358293,0.8393187315534248,0.43507355802936526
706,19.751454597901027,0.08116164052268243,2.904795438675096,0.7722711607872157,0.44032323087204056
707,24.581912410436185,0.07912341601436443,2.9272205038505743,0.8107851202873309,0.4715676298550411
708,15.628786071658439,0.08010289071584308,2.927260199976579,0.7342226185547578,0.4182796218525074
709,21.4280500981693,0.08338355244551354,2.9123148103782364,0.8362553208855047,0.4511384517374784
710,18.118191267026564,0.07939609408702575,2.873474267431375,0.8146445882444534,0.42712129519292996
711,20.08307754985087,0.0819597331418167,2.896616626815157,0.7636301163679304,0.44138842014127255
712,16.616325834064504,0.08491769641105489,3.0220380150845627,0.8102870503905171,0.4346887030693036
