Week,Elective_App_WT,Urgent_Scan_WT,Objective_Value
1,6.914272886785295,2.7606481329703367,0.3478950676720134
2,8.912898623222423,2.803799958708437,0.36458629674075343
3,15.562657615716853,2.853591018895664,0.40970053552640423
4,15.77484681557836,2.338667176626011,0.35374980622577723
5,25.202502811242013,2.811874140919011,0.4624453577880767
6,27.229796149081963,2.239306442630989,0.4108939468940105
7,16.21873665738755,2.839548397591441,0.41204547666127644
8,7.5431267607894545,2.6830504740689363,0.34301628339331103
9,7.3790422883467,3.4954881144212075,0.4323104390329915
10,6.436896525519441,1.9624873042093263,0.2563690051830964
11,10.311433656194218,3.5840793316702597,0.45960861813912135
12,11.06302462766436,2.816050289423214,0.37874581367201
13,10.257467149923876,2.280167998385629,0.3144083519035056
14,18.663913972240685,3.4239871058824187,0.49153773778995535
15,12.677562131500457,3.3595331707511282,0.4487431427709614
16,7.45771721566299,3.4819318117212372,0.43127248631622667
17,8.795647780691466,2.7786405805217247,0.3610928885938313
18,8.04513375016253,2.327051754861547,0.306449006989552
19,9.43177149582788,2.6682854934041456,0.3526176629327694
20,5.55384152318328,1.6925647904171752,0.2211213349859358
21,8.173041500919416,1.9520549785683003,0.2655440541717918
22,16.198799606135847,3.5559800717153114,0.49153032308425587
23,29.477708555722465,3.514418362289541,0.5659534800702017
24,37.65170990165191,2.2416349626521033,0.47318787224895537
25,47.51224109753345,1.6006417099481887,0.46066003779702164
26,40.95176078340574,3.204122514952061,0.5997740936260567
27,40.54039899411814,3.1235612809956246,0.5883742633295821
28,28.744602766077886,2.5910921212355604,0.4589979505702877
29,12.314142374425202,2.3780758904885393,0.3375291210131623
30,9.813453032093753,3.474209032355408,0.44443663672258743
31,10.539541129042943,3.383907501827752,0.4387250862886566
32,8.832643027826025,2.916269956028661,0.3766052512323077
33,17.11604750403414,3.073887834769535,0.4434243278952309
34,10.314366799194447,3.341029756061677,0.43262056892269296
35,7.778559943660255,2.356280303919806,0.308109874703353
36,9.477640899288694,2.376244846358451,0.32044173431337175
37,5.486181891809294,4.262862850841213,0.5063072724653488
38,7.55478981197103,3.5265816061862387,0.43681138766337785
39,6.412201220288366,2.938656296738247,0.36468523071072795
40,9.459358668122311,1.526294675876734,0.225894003677508
41,11.36601969177679,3.0603534761008233,0.4076941542400327
42,7.577922715693331,2.317463319251593,0.302602607192796
43,11.789383154562781,2.6470648918914557,0.3642932210508132
44,15.29688135666413,3.3717357252096907,0.46569016801931556
45,8.526669314593807,2.3786063637098818,0.315043579983204
46,11.274929912165955,3.230298957527376,0.4260347844405375
47,7.929012748728707,3.4013925309675823,0.4251290078975609
48,7.036284708880844,2.253696369418202,0.2922933547898052
49,9.391720206781352,2.2346309353810914,0.3041954226223912
50,18.549373142542404,2.514061386926424,0.3897530894752122
51,23.293919046056782,2.8525533863406927,0.45560465629612923
52,19.713693943906794,2.876643560377122,0.4369704785969032
53,17.589901142314883,2.7667015204232333,0.412113072560805
54,12.569512147818623,3.228408466903292,0.4335305765675401
55,12.316908909767486,3.1600789409094947,0.4244348163099884
56,7.436826305334884,2.6235558135741313,0.3357730247542778
57,11.769242502681251,3.142439429183961,0.4192149514729079
58,18.424375790557352,2.295545906483224,0.36472955979113614
59,43.02986290636701,1.5950081779380267,0.4333532672294256
60,40.817079897346595,3.8503427297824087,0.6707746677774894
61,40.122035180361124,2.7591295401974714,0.5453915868891701
62,40.9448260979174,4.029806625375442,0.6914754946721764
63,29.248483220198665,3.322575922667459,0.5432732169245509
64,47.654119816831376,3.065529728238561,0.6242698893489158
65,22.73187416786484,2.0494179149514204,0.3630218764699882
66,9.690462575297683,2.2400492394490468,0.30657568479174535
67,10.469241676480097,3.151018696546677,0.41243010324613927
68,9.680597811031841,2.203717139113127,0.3024800659195052
69,13.933961219926807,4.428278340130574,0.5749711720378821
70,7.22322431694027,2.768134603173927,0.35056589430269985
71,12.433188637867726,3.678173514488487,0.48269302127967945
72,22.633925269229536,2.7936004438299107,0.4451257949646103
73,12.284166856059768,2.9017226233288307,0.39553366562419406
74,6.114110693183789,2.298357583447895,0.2917665808583998
75,7.181296394436607,2.486833719048319,0.3190606695436819
76,10.807157119218665,3.258194064914748,0.4263498789541307
77,18.88670488249472,2.4624873941027503,0.38603057285166303
78,19.915812640942775,2.4798772961441,0.39408842560892443
79,17.769129109447185,2.4862940522984096,0.3820235203512946
80,24.41939689877147,1.2700615440376286,0.28647150230639207
81,29.970448906978124,3.344713705436292,0.550030385367791
82,13.416148072829946,2.78937249491366,0.3897883014556643
83,14.577168886950826,3.2417697588821537,0.44696550229812115
84,22.605237077262853,2.6407844149426594,0.4279754731519394
85,10.615182048954653,2.2643149129798825,0.31477615332090747
86,8.847335078086381,2.9635701128071252,0.3819482768878138
87,8.49088941389313,1.9661945783507415,0.269007072677224
88,8.901158687117892,2.0827496923950606,0.28439971991166085
89,19.186406040861954,3.004748195161616,0.4480657084357864
90,38.40553054977353,1.6930593763971309,0.4167220569991268
91,43.38240917801284,3.0028848062965454,0.5918824934258831
92,51.878137011150464,1.9559833553437422,0.5261299185172638
93,44.55261906335483,2.8913502347045044,0.5864552982807871
94,21.532907876505256,3.043917168795276,0.4663850894485143
95,14.733024678579289,3.032595517695392,0.4246516329894441
96,13.627278528414095,3.1546514143614,0.43163157696325527
97,20.998318435677245,2.877507164607053,0.4447130089782276
98,22.223235350187643,3.034824605568495,0.46948389675079094
99,8.752122086536453,2.0785365095066712,0.283044465857109
100,8.236280790267818,2.9058757516746243,0.371900564413854
101,15.4616404365105,3.318093868894808,0.46071067057071574
102,20.955303929747707,3.5313079947547634,0.5171015069355354
103,26.3645099498519,1.7979793740912102,0.356707092854491
104,22.416387574299613,3.769904440984154,0.5523091496389115
105,11.000746063328174,2.133346563883025,0.30251913842744826
106,14.408828323794024,2.2306500684469848,0.3336168428658992
107,19.182196943998854,2.3254731085673614,0.3725656446662079
108,11.675420878327891,3.9286958463297728,0.5060183135504979
109,17.664295188521034,3.2561720377028163,0.4669415072954778
110,14.63390150144328,2.950945569658015,0.41498939762932274
111,6.226207120440628,3.5283808922025464,0.42910307802512787
112,10.010688589643221,3.773456216099228,0.47886034498112384
113,12.933281963781806,4.0873552027634075,0.5311343992978099
114,9.399005972089125,3.4409578219661707,0.4382751110047082
115,19.858835289935723,3.270717195680566,0.4816203746585691
116,30.47263731912474,2.9521773551548725,0.5094044520754902
117,18.601928167126847,3.0537427310434344,0.45003051079327944
118,16.528649942790718,2.7470628707508418,0.4036140289492446
119,11.831368229692053,3.6275362807740184,0.47348439764369277
120,11.692962174109038,2.9736747853764625,0.4000092748083512
121,10.919153048944718,2.780655009334212,0.3739566263284722
